year,quarter,parking_spaces,8am,9am,10am,11am,12pm,1pm,2pm,3pm,4pm,5pm,peak_empty_spaces,peak_occupied_spaces,%_occupied
2011/12,Winter,2364,2017,1770,1452,1244,1122,1048,1024,1092,1207,1476,1024,1340,0.57
2011/12,Spring,2363.0,1815.0,1626.0,1376.0,1115.0,977.0,886.0,878.0,944.0,1104.0,1291.0,878.0,1485.0,0.63
2012/13,Summer,2421.0,2064.0,1997.0,1928.0,1903.0,1909.0,1912.0,1921.0,1911.0,1931.0,2030.0,1903.0,518.0,0.21
2012/13,Fall,2431,1946,1773,1486,1242,1125,1042,1039,1159,1247,1437,1039,1392,0.57
2012/13,Winter,2436,2010,1806,1433,1209,1132,1096,1033,1123,1323,1470,1033,1403,0.58
2012/13,Spring,2436.0,1920.0,1739.0,1427.0,1191.0,1087.0,1026.0,1006.0,1082.0,1285.0,1447.0,1006.0,1430.0,0.59
2013/14,Summer,2446.0,1784.0,1728.0,1672.0,1645.0,1625.0,1628.0,1639.0,1670.0,1761.0,1819.0,1625.0,821.0,0.34
2013/14,Fall,2445,1546,1387,1039,804,729,611,605,704,905,1118,605,1840,0.75
2013/14,Winter,2439,1680,1472,1145,917,790,718,680,779,969,1151,680,1759,0.72
2013/14,Spring,2439.0,1682.0,1502.0,1135.0,854.0,706.0,653.0,659.0,822.0,1083.0,1278.0,653.0,1786.0,0.73
2014/15,Summer,2457,1454,1399,1332,1305,1301,1302,1316,1383,1577,1670,1301,1156,0.47
2014/15,Fall,2406,1493,1253,885,609,479,426,391,507,852,1041,391,2015,0.84
2014/15,Winter,2406,1453,1188,813,474,395,454,419,530,871,1114,395,2011,0.84
2014/15,Spring,2398,1548,1315,970,685,564,460,470,629,971,1165,460,1938,0.81
