year,quarter,parking_spaces,8am,9am,10am,11am,12pm,1pm,2pm,3pm,4pm,5pm,peak_empty_spaces,peak_occupied_spaces,%_occupied
2008/09,Fall,10,8,7,6,5,6,8,7,6,7,8,5,5,0.5
2008/09,Winter,10,8,7,7,7,6,5,7,7,7,7,5,5,0.5
2008/09,Spring,10.0,8.0,7.0,6.0,7.0,8.0,7.0,5.0,8.0,7.0,8.0,5.0,5.0,0.5
2009/10,Summer,10.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,3.0,0.3
2009/10,Fall,7,7,7,5,4,5,7,4,5,6,6,4,3,0.43
2009/10,Winter,7,6,5,4,4,4,4,6,5,6,6,4,3,0.43
2009/10,Spring,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,2.0,0.4
2010/11,Summer,5.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,2.0,3.0,0.6
2010/11,Fall,5,4,3,3,3,3,4,3,4,3,4,3,2,0.4
2010/11,Winter,7,6,5,6,4,4,6,4,3,5,6,3,4,0.57
2010/11,Spring,7.0,6.0,4.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,6.0,3.0,4.0,0.57
2011/12,Summer,6.0,6.0,6.0,5.0,5.0,4.0,3.0,5.0,4.0,2.0,4.0,2.0,4.0,0.67
2011/12,Fall,12,10,9,9,7,8,8,8,10,10,6,6,6,0.5
2011/12,Winter,12,9,8,7,3,4,6,2,5,6,7,2,10,0.83
2011/12,Spring,13.0,10.0,6.0,8.0,6.0,6.0,8.0,9.0,9.0,8.0,11.0,6.0,7.0,0.54
2012/13,Summer,17.0,15.0,11.0,10.0,4.0,9.0,8.0,9.0,9.0,13.0,14.0,4.0,13.0,0.76
2012/13,Fall,17,15,10,8,6,9,8,6,6,8,13,6,11,0.65
2012/13,Winter,17,11,10,8,9,7,7,9,9,10,12,7,10,0.59
2012/13,Spring,17.0,15.0,9.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,12.0,7.0,10.0,0.59
2013/14,Summer,17.0,15.0,8.0,7.0,5.0,6.0,9.0,7.0,9.0,11.0,9.0,5.0,12.0,0.71
2013/14,Fall,17,10,8,9,7,5,5,7,8,11,12,5,12,0.71
2013/14,Winter,17,14,9,7,10,8,7,7,8,10,12,7,10,0.59
2013/14,Spring,17.0,10.0,8.0,7.0,5.0,4.0,5.0,5.0,5.0,7.0,10.0,4.0,13.0,0.76
2014/15,Summer,17,12,8,7,6,7,7,6,6,7,10,6,11,0.65
2014/15,Fall,17,7,5,2,4,5,6,4,6,7,11,2,15,0.88
2014/15,Winter,17,7,8,4,4,3,5,6,7,9,8,3,14,0.82
2014/15,Spring,17,11,8,6,5,8,6,5,7,11,11,5,12,0.71
