year,quarter,parking_spaces,8am,9am,10am,11am,12am,1pm,2pm,3pm,4pm,5pm,peak_empty_spaces,peak_occupied_spaces,%_occupied
2010/11,Winter,4586,2240,1736,1338,1045,927,865,838,915,1132,1523,838,3748,0.82
2010/11,Spring,4510.0,2084.0,1740.0,1266.0,937.0,854.0,818.0,803.0,895.0,1043.0,1423.0,803.0,3707.0,0.82
2011/12,Summer,4490.0,2915.0,2574.0,2182.0,1910.0,1838.0,1899.0,1898.0,1987.0,2171.0,2541.0,1838.0,2652.0,0.59
2011/12,Fall,4651,2431,2119,1678,1473,1361,1293,1267,1336,1493,1796,1267,3384,0.73
2011/12,Winter,4627,2478,2164,1778,1541,1425,1344,1322,1421,1540,1889,1322,3305,0.71
2011/12,Spring,4626.0,2221.0,1985.0,1694.0,1406.0,1261.0,1181.0,1168.0,1245.0,1408.0,1659.0,1168.0,3458.0,0.75
2012/13,Summer,4663.0,3548.0,3270.0,2955.0,2741.0,2688.0,2724.0,2696.0,2766.0,2909.0,3208.0,2688.0,1975.0,0.42
2012/13,Fall,4689,2253,2034,1714,1447,1331,1257,1249,1375,1478,1728,1249,3440,0.73
2012/13,Winter,4694,2265,2026,1616,1373,1291,1258,1189,1300,1523,1724,1189,3505,0.75
2012/13,Spring,4694.0,2240.0,2014.0,1655.0,1390.0,1269.0,1214.0,1203.0,1279.0,1524.0,1750.0,1203.0,3491.0,0.74
2013/14,Summer,4693.0,3381.0,3143.0,2872.0,2649.0,2557.0,2599.0,2561.0,2663.0,2897.0,3155.0,2557.0,2136.0,0.46
2013/14,Fall,4692,1858,1670,1298,1042,970,858,838,950,1236,1507,838,3854,0.82
2013/14,Winter,4686,2039,1763,1394,1140,1013,944,894,1026,1311,1543,894,3792,0.81
2013/14,Spring,4686.0,2001.0,1773.0,1361.0,1063.0,907.0,868.0,866.0,1133.0,1450.0,1690.0,866.0,3820.0,0.82
2014/15,Summer,4703,3029,2769,2422,2224,2161,2190,2215,2411,2810,3094,2161,2542,0.54
2014/15,Fall,4648,1770,1506,1112,821,684,634,593,794,1195,1424,593,4055,0.87
2014/15,Winter,4648,1746,1464,1055,704,619,677,642,843,1239,1507,619,4029,0.87
2014/15,Spring,4640,1928,1602,1214,913,787,677,695,932,1324,1572,677,3963,0.85
